Title,ID,Published_date,Tags,Views,Likes,Comments,Duration,Captoins
How to Graduate | How to College | Crash Course,V16qfhdIK6M,2022-06-23T19:00:13Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",45606,0,52,PT9M32S,true
Your Mental Health in College | How to College | Crash Course,l_9PchV6PIc,2022-06-16T22:00:31Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",101136,0,102,PT9M7S,true
Women and the Black Power Movement: Crash Course Black American History #40,j-OMR3h4Isw,2022-06-14T21:00:54Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",92793,0,75,PT11M4S,true
How to Work in College | Crash Course | How to College,rnjeJxO_vs4,2022-06-02T22:00:18Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",84697,0,70,PT8M6S,true
How to Transfer Colleges | Crash Course | How to College,-RQdkW-em-g,2022-05-26T22:00:00Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",77233,0,43,PT8M40S,true
The Black Panther Party: Crash Course Black American History #39,ao0Jozn_7HM,2022-05-24T22:11:34Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",328694,0,143,PT13M48S,true
Finding Your Place | How to College | Crash Course,8Nkxbovj96U,2022-05-19T22:00:05Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",52515,0,45,PT8M25S,true
Choosing a Specialization | Crash Course | How to College,pTyMNvoBbSk,2022-05-12T22:00:25Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",69581,0,43,PT9M20S,false
Malcolm X and the Rise of Black Power: Crash Course Black American History #38,8woU9Rq0cPI,2022-05-10T20:30:00Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",272022,0,85,PT14M25S,true
How to Choose a Major | Crash Course | How to College,eGR2Yf6yBRA,2022-05-05T22:00:13Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",222777,0,73,PT11M24S,true
Crash Course Office Hours: World History,3k0v5ZvZrVQ,2022-04-26T18:00:01Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",268222,0,34,PT57M52S,true
Crash Course Office Hours: Geography,jMS-ouZNIzg,2022-04-25T18:00:13Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",72757,0,21,PT1H53S,true
Student Civil Rights Activism: Crash Course Black American History #37,F624q1jBd0Y,2022-04-23T14:30:05Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",141913,0,34,PT13M27S,true
How to Pay for College | Crash Course | How to College,L6cjyTaExCQ,2022-04-22T19:00:17Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",155971,0,108,PT10M33S,true
Crash Course Office Hours: Anatomy & Physiology,-eIuQAMTI4I,2022-04-21T22:51:21Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",184931,0,34,PT56M25S,true
How to Apply to College | How to College | Crash Course,m_9S5cBNvTs,2022-04-15T19:00:15Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",202180,0,72,PT8M15S,true
Medicinal Chemistry and Penicillin Total Synthesis: Crash Course Organic Chemistry #50,qygFjt2_LG4,2022-04-14T00:00:26Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'chemistry', 'organic chemistry']",70359,0,41,PT14M11S,true
Geographies of the Future: Crash Course Geography #50,T_vLXgj2pvo,2022-04-12T18:07:17Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'geography', 'human footprint', 'human geography', 'ap geography', 'globalization', 'virtual space', 'slow city movement', 'damyang', 'surveillance', 'geoengineering']",83692,0,99,PT12M48S,true
"Martin Luther King, Jr: Crash Course Black American History #36",BmeUT7zH62E,2022-04-09T18:07:39Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",278776,0,64,PT13M13S,false
Biological Polymers: Crash Course Organic Chemistry #49,3Pp1AY_lmR4,2022-04-08T22:32:13Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'chemistry', 'organic chemistry']",49053,0,20,PT14M30S,true
How to Prepare for College | How to College | Crash Course,158aX-gyHU4,2022-04-07T22:00:01Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",151095,0,62,PT12M22S,true
Sustainable Cities: Crash Course Geography #49,ZMn-bCdThEg,2022-04-04T19:27:58Z,"['Crash Course', 'crashcourse', 'education', 'Zoning', 'ecological design', 'urban planning', 'sustainability', 'environmental planning', 'social equity', 'grey-green divide', 'retrofit', 'brownfield', 'greenfield', 'development', 'la borda', 'geography', 'human geography', 'ap geographyt']",150926,0,65,PT11M19S,true
How to Choose a School | How to College | Crash Course,hYV5HqPKFS4,2022-03-31T22:00:32Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",175477,0,82,PT8M9S,true
How did Detroit Become the Motor City? | Industrial Geography | Crash Course Geography #48,yhVU0mNm4VM,2022-03-28T18:45:04Z,"['Crash Course', 'crashcourse', 'education', 'geography', 'human geography', 'detroit', 'transportation', 'planning', 'motor city', 'ford', 'chrysler', 'general motors', 'toyota', 'hyundai', 'just-in-time', 'production', 'industrial geography']",78149,0,52,PT11M31S,true
The Montgomery Bus Boycott: Crash Course Black American History #35,ylOpide9dus,2022-03-25T23:02:22Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",173418,0,38,PT12M44S,true
To College or Not To College | Crash Course | How to College,iaDpfalKSxQ,2022-03-24T22:04:20Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",190850,0,111,PT11M,true
What is Urban Planning? Crash Course Geography #47,iFPokf8mwPk,2022-03-21T19:18:02Z,"['Crash Course', 'crashcourse', 'education', 'geography', 'human geography', 'urban geography', 'urban planning', 'brasilia']",173291,0,84,PT11M17S,true
How to College: Preview,G8csJtDwjzk,2022-03-16T23:39:37Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",241708,0,139,PT4M14S,true
Biochemical Building Blocks & Fischer and Haworth Projections: Crash Course Organic Chemistry #48,Ak7jp_VbX_A,2022-03-16T18:00:08Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'chemistry', 'organic chemistry']",42207,0,15,PT13M15S,true
How Are Cities Organized? Crash Course Geography #46,hDaW8KIeTNw,2022-03-14T20:00:35Z,"['Crash Course', 'crashcourse', 'education', 'geography', 'urban planning', 'urban form', 'chicago', 'history', 'boston', 'fez', 'morocco']",132694,0,52,PT11M52S,true
Emmett Till: Crash Course Black American History #34,4HljsKwpv3g,2022-03-12T17:28:06Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",214124,0,107,PT11M45S,true
Why are People Moving to Cities? Crash Course Geography #45,ON4oIKza7bw,2022-03-07T18:35:41Z,"['Crash Course', 'crashcourse', 'education', 'geography', 'ap geography', 'human geography', 'urbanization', 'cities', 'hong kong', 'shanghai', 'Guangzhou', 'central place theory']",136778,0,35,PT11M15S,true
Diazonium Salts & Nucleophilic Aromatic Substitution: Crash Course Organic Chemistry #47,aPdxwMJVwf4,2022-03-02T22:28:44Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'organic chemistry', 'chemistry']",48459,0,18,PT14M9S,true
Mineral Extraction: Crash Course Geography #44,wQhFQFeYdJU,2022-02-28T18:26:28Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",127163,0,21,PT11M14S,true
How Do We Produce Food? Crash Course Geography #43,xx_Cu7Le3ZY,2022-02-21T21:09:24Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",124474,0,47,PT11M40S,true
Amines: Crash Course Organic Chemistry #46,Kzm61ubVQmE,2022-02-16T23:52:27Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'chemistry', 'organic chemistry']",90515,0,42,PT12M11S,true
Why is There Uneven Access to Food? Crash Course Geography #42,dRd9CloivY8,2022-02-15T17:02:08Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",81262,0,78,PT11M32S,true
School Segregation and Brown v Board: Crash Course Black American History #33,NBlqcAEv4nk,2022-02-11T21:27:45Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",270701,0,47,PT12M29S,true
"Agribusiness, GMOs, and their Role in Development: Crash Course Geography #41",VJEpCjD14hw,2022-02-07T21:42:43Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",84670,0,149,PT11M40S,true
"Crossed Aldol Reactions, Enones, and Conjugate Addition: Crash Course Organic Chemistry #45",diM2D3SaPc4,2022-02-03T00:29:29Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'chemistry', 'organic chemistry']",39109,0,23,PT13M13S,true
"What is a ""Developed"" Country? Crash Course Geography #40",gzYzmbQYTI4,2022-01-31T19:18:36Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",166003,0,78,PT12M29S,true
"Randolph, Rustin, & the Origins of the March on Washington: Crash Course Black American History #32",vDNkw13NAA0,2022-01-28T17:36:01Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",101921,0,43,PT12M50S,false
The Aldol and Claisen Reactions: Crash Course Organic Chemistry #44,eCBW1wlHt2k,2022-01-26T19:00:24Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'chemistry', 'organic chemistry']",53159,0,14,PT12M35S,true
Colonialism: Crash Course Geography #39,RzHbL0ByeLY,2022-01-24T19:42:59Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",225460,0,57,PT12M19S,true
World War II: Black American History #31,U7wrwPnQVg4,2022-01-15T18:55:17Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",184080,0,39,PT12M36S,true
"Enols and Enolates - Reactivity, Halogenation, and Alkylation: Crash Course Organic Chemistry #43",gZ7pMORZ6U0,2022-01-13T17:42:31Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'organic chemistry', 'chemistry']",45437,0,13,PT12M20S,true
Zora Neale Hurston: Crash Course Black American History #30,72ABMa_PuHU,2022-01-08T22:26:46Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",160081,0,54,PT10M4S,true
The Tuskegee Experiment: Crash Course Black American History #29,56gqCXlUCoE,2021-12-24T16:56:13Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",640116,0,88,PT13M48S,true
The Diels-Alder & Other Pericyclic Reactions: Crash Course Organic Chemistry #42,3sLfG79NWOc,2021-12-23T19:00:02Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",46102,0,15,PT13M1S,true
How Are We All Part of Ending Outbreaks? Crash Course Outbreak Science #15,Dpah15G3LSA,2021-12-21T21:15:00Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",46246,0,17,PT11M54S,true
"Capitalism, Communism, & Political Economies: Crash Course Geography #38",X2ZIDALAkXo,2021-12-20T20:14:40Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",199350,0,71,PT12M9S,true
How do Outbreaks End? Vaccines and Recovery: Crash Course Outbreak Science #14,0nSjN8GVJQM,2021-12-14T19:00:00Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'outbreak science', 'epidemic', 'pandemic', 'vaccines']",78279,0,11,PT11M17S,true
What are the Patterns of Border Conflicts? Crash Course Geography #37,CgaZGbzFK1s,2021-12-13T18:43:39Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",87905,0,48,PT11M58S,true
The Great Depression: Crash Course Black American History #28,f14kiGoexVg,2021-12-11T22:16:05Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",199068,0,49,PT11M53S,true
Conjugation & UV-Vis Spectroscopy: Crash Course Organic Chemistry #41,nolHg3FHJW4,2021-12-08T19:00:27Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'chemistry', 'organic chemistry', 'conjugation', 'UV-Vis spectroscopy', 'wandavision', 'golden rice', 'hydrogenation', 'orbital', 'molecular orbital', 'bonding orbital', 'antibonding orbital', 'higest occupied molecular orbital', 'lowest occupied molecular orbital', 'ultraviolet spectroscopy', 'pi to pi star excitation', 'molar absorptivity']",47534,0,9,PT13M3S,true
What Is Outbreak Culture? Crash Course Outbreak Science #13,EuSGImH2pG8,2021-12-07T19:00:04Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'outbreak', 'outbreak science', 'epidemic', 'pandemic', 'culture', 'values', 'media', 'social distancing', 'cultural awareness', 'stigma', 'Tuskeegee Syphilis study', 'caregiving', 'grief', 'Ebola', 'Fambul Tok']",47021,0,10,PT11M12S,true
What Holds a Country Together or Tears it Apart? Crash Course Geography #36,RwWy30m4G2c,2021-12-06T21:29:50Z,"['vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'Geopolitics', 'Costa Rica', 'Venezuela', 'Brazil', 'stability', 'petrostate', 'sanctions', 'communism', 'capitalism', 'nationalism', 'populism', 'Brexit', 'authoratarianism']",82001,0,64,PT12M26S,true
Political Thought in the Harlem Renaissance: Crash Course Black American History #27,0HY8d4ABHQA,2021-12-04T18:00:42Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",170257,0,15,PT13M32S,true
How Can Infrastructure Help Us Stop Outbreaks? Crash Course Outbreak Science #12,k0WGXeWPb1M,2021-11-30T20:19:21Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",46514,0,11,PT10M58S,true
"Synthesis, Distillation, & Recrystallization: Crash Course Organic Chemistry #40",esBgihsV02A,2021-11-24T19:00:12Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'organic chemistry', 'chemistry', 'TLC', 'thin layer chromatography', 'proton NMR', 'flash chromatography', 'EAS', 'electrophilic aromatic substitution', 'halogenation', 'nitration', 'sulfonation', 'Friedel-Crafts alkylation', 'Friedel-Crafts acylation', 'EWG', 'EDG', 'electron withdrawing group', 'electron donating group', 'sulfanilamide', 'ditillation', 'recrystallization', 'vacuum filtration', 'chlorosulfonation', 'retrosynthesis']",52687,0,13,PT13M58S,true
How Can Cooperation End an Outbreak? Crash Course Outbreak Science #11,fXt42GzI1FU,2021-11-23T19:00:13Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'outbreak', 'outbreak science', 'epidemic', 'pandemic', 'disease', 'virus', 'pathogen', 'cooperation', 'coordination', 'smallpox', 'public health', 'community', 'WHO', 'World Health Organization', 'variolation', 'variolator', 'Afghanistan', 'CDC', 'AIDs pandemic']",32681,0,8,PT12M2S,true
Tyranny of the Map: Crash Course Geography #35,xDi-Lo0xOr8,2021-11-22T20:19:22Z,"['Crash Course', 'crashcourse', 'education', 'Geography', 'human geography', 'borders', 'map', 'tyranny of the map', 'gerrymandering', 'Tuareg', 'Mali', 'state', 'Berlin conference of 1884', 'congress of Vienna']",83435,0,43,PT11M16S,true
Arts and Letters of the Harlem Renaissance: Crash Course Black American History #26,vKaegbtcE00,2021-11-19T21:48:37Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'harlem renaissance']",313617,0,45,PT12M38S,true
How Does Disease Move? Crash Course Geography #34,DaHTOFphlMY,2021-11-15T19:35:57Z,"['Crash Course', 'crashcourse', 'education', 'Geography', 'human geography', 'medical geography', 'epidemic', 'outbreak', 'disease', 'John snow', 'pathogen', 'covid', 'ebola', 'cholera', 'dengue', 'zika', 'measles', 'lead poisoning', 'flint', 'Michigan']",71014,0,40,PT11M54S,true
The Red Summer of 1919: Crash Course Black American History #25,Q_1Zwm8N_vo,2021-11-12T19:52:38Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",279968,0,119,PT13M4S,true
More EAS & Benzylic Reactions: Crash Course Organic Chemistry #39,eGp6vN2fZvI,2021-11-10T23:38:49Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'chemistry', 'organic chemistry', 'EAS', 'electrophilic aromatic substitution', 'Friedel-Crafts alkylation', 'Friedel-Crafts acylation', 'electron withdrawing groups', 'electron donating group', 'overalkylation', 'Clemmensen reduction']",39338,0,16,PT12M20S,true
How Does Public Health Tackle Outbreaks? Crash Course Outbreak Science #10,zN58Uj1pxg4,2021-11-09T19:00:30Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'public health', 'outbreak', 'pandemic', 'epidemic', 'determinants', 'primary prevention', 'secondary prevention', 'tertiary prevention', 'public health agency', 'CDC', 'one health', 'epidemiology', 'prevention', 'Swiss Cheese Model', 'flattening the curve']",33954,0,9,PT11M,true
How Populations Grow and Change: Crash Course Geography #33,JpAiBg0hrfQ,2021-11-08T19:31:33Z,"['Crash Course', 'crashcourse', 'education', 'geography', 'human geography', 'population', 'malthusian', 'malthus', 'boserup', 'boserup theory', 'dtm', 'demographic transition model', 'demography']",190073,0,23,PT10M37S,true
The Great Migration: Crash Course Black American History #24,Woh63FlFDBk,2021-11-06T15:53:33Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",403054,0,49,PT12M40S,true
Can We Predict An Outbreak's Future? - Modeling: Crash Course Outbreak Science #9,0nLxb3ms28A,2021-11-02T18:00:00Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'Outbreak', 'outbreak science', 'epidemiology', 'model', 'modeling', 'simulation', 'scientific model', 'quantitative', 'variables', 'parameters', 'equation', 'linear', 'non-linear', 'S-I-R model', 'SIR model', 'susceptible', 'infected', 'removed', 'reproductive number', 'basic reproductive number', 'r naught']",38091,0,15,PT11M27S,true
